created_at,index,id_str,text,entities,favorite_count,retweet_count,followers_count,friends_count,datetime
2016-12-04 16:37:51,0,805451058923393024,"Liebe Freunde!

Ich danke Euch sehr herzlich für die großartige Unterstützung. Ich bin unendlich traurig, dass es... https://t.co/ebbyQUPDvG","{'user_mentions': [], 'urls': [{'indices': [117, 140], 'display_url': 'fb.me/5snu8qGKL', 'expanded_url': 'http://fb.me/5snu8qGKL', 'url': 'https://t.co/ebbyQUPDvG'}], 'symbols': [], 'hashtags': []}",291,122,11636,304,2016-12-04 16:37:51
2016-12-04 16:25:15,1,805447888943910914,"Liebe Freunde!

Ich danke Euch. Ihr habt mich so großartig unterstützt und ich bin unendlich traurig, dass es... https://t.co/JEY9zD5iI3","{'user_mentions': [], 'urls': [{'indices': [113, 136], 'display_url': 'fb.me/6E4UA3s0o', 'expanded_url': 'http://fb.me/6E4UA3s0o', 'url': 'https://t.co/JEY9zD5iI3'}], 'symbols': [], 'hashtags': []}",271,128,11636,304,2016-12-04 16:25:15
2016-12-04 13:19:08,2,805401047506288641,Ich habe meine Stimme heute früh in Pinkafeld abgegeben. Jetzt warten wir gespannt auf das Ergebnis. Bitte helft... https://t.co/nZwrGDNM5A,"{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/6bZNvYfKp', 'expanded_url': 'http://fb.me/6bZNvYfKp', 'url': 'https://t.co/nZwrGDNM5A'}], 'symbols': [], 'hashtags': []}",137,50,11636,304,2016-12-04 13:19:08
2016-12-04 12:35:54,3,805390169864097793,"Liebe Freunde!
Bitte geht unbedingt wählen und erinnert auch eure Verwandten, Freunde und Bekannten daran, von... https://t.co/jZyFLXHmg5","{'user_mentions': [], 'urls': [{'indices': [114, 137], 'display_url': 'fb.me/635LMA2Mk', 'expanded_url': 'http://fb.me/635LMA2Mk', 'url': 'https://t.co/jZyFLXHmg5'}], 'symbols': [], 'hashtags': []}",103,35,11636,304,2016-12-04 12:35:54
2016-12-04 08:39:06,4,805330578232983552,"Ich wünsche Ihnen allen einen schönen 2. Adventsonntag im Kreise Ihrer Familie und Freunde!

Ihr Norbert Hofer https://t.co/st0u1oBeoy","{'user_mentions': [], 'urls': [{'indices': [111, 134], 'display_url': 'fb.me/1BtwT0RjW', 'expanded_url': 'http://fb.me/1BtwT0RjW', 'url': 'https://t.co/st0u1oBeoy'}], 'symbols': [], 'hashtags': []}",222,83,11636,304,2016-12-04 08:39:06
2016-12-04 05:00:05,5,805275460972249088,"Liebe Österreicherinnen und Österreicher!

Glauben wir an unser Österreich und machen wir heute unser... https://t.co/dP6tCQm2aY","{'user_mentions': [], 'urls': [{'indices': [105, 128], 'display_url': 'fb.me/5TVWacLyw', 'expanded_url': 'http://fb.me/5TVWacLyw', 'url': 'https://t.co/dP6tCQm2aY'}], 'symbols': [], 'hashtags': []}",229,110,11636,304,2016-12-04 05:00:05
2016-12-03 13:12:08,6,805036901594001408,"Liebe Freunde!

An meine über zehn Monate andauernde Wahlreise habe ich unzählige wunderschöne Erinnerungen. Ich... https://t.co/X2Hcn8u52b","{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/6Bp4quI20', 'expanded_url': 'http://fb.me/6Bp4quI20', 'url': 'https://t.co/X2Hcn8u52b'}], 'symbols': [], 'hashtags': []}",118,43,11636,304,2016-12-03 13:12:08
2016-12-03 11:00:05,7,805003668193939457,Der morgige Sonntag ist einer der wichtigsten Tage für unser rot-weiß-rotes Österreich. Damit wir es gemeinsam... https://t.co/pqpCzCmNnJ,"{'user_mentions': [], 'urls': [{'indices': [114, 137], 'display_url': 'fb.me/5Ci64Y1Da', 'expanded_url': 'http://fb.me/5Ci64Y1Da', 'url': 'https://t.co/pqpCzCmNnJ'}], 'symbols': [], 'hashtags': []}",198,95,11636,304,2016-12-03 11:00:05
2016-12-03 09:48:06,8,804985554181980160,"Liebe Österreicherinnen und Österreicher!
Liebe Freunde!

Der Tag der großen Entscheidung steht bevor und ich... https://t.co/YvsKP58wGN","{'user_mentions': [], 'urls': [{'indices': [113, 136], 'display_url': 'fb.me/WMy4fnvk', 'expanded_url': 'http://fb.me/WMy4fnvk', 'url': 'https://t.co/YvsKP58wGN'}], 'symbols': [], 'hashtags': []}",174,95,11636,304,2016-12-03 09:48:06
2016-12-03 08:12:05,9,804961390939275264,"Heute ist der „Internationale Tag der Menschen mit Behinderung“.

Behinderung keine Krankheit. Aber Behinderte... https://t.co/QMAvJaOvdA","{'user_mentions': [], 'urls': [{'indices': [114, 137], 'display_url': 'fb.me/8c4GNB2a8', 'expanded_url': 'http://fb.me/8c4GNB2a8', 'url': 'https://t.co/QMAvJaOvdA'}], 'symbols': [], 'hashtags': []}",72,22,11636,304,2016-12-03 08:12:05
2016-12-03 06:30:10,10,804935742313132032,"Der 4. Dezember ist ein Lostag für unser Österreich. So wie wir selbst entscheiden, so wird unsere Zukunft sein.... https://t.co/Mns4qXrOOB","{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/1wFaT1tHM', 'expanded_url': 'http://fb.me/1wFaT1tHM', 'url': 'https://t.co/Mns4qXrOOB'}], 'symbols': [], 'hashtags': []}",124,53,11636,304,2016-12-03 06:30:10
2016-12-02 17:22:06,11,804737418251354114,Ein paar Bilder von der heutigen Abschlussveranstaltung. Ich bin immer noch überwältigt von der großartigen... https://t.co/qKYJAIFIHO,"{'user_mentions': [], 'urls': [{'indices': [111, 134], 'display_url': 'fb.me/1tqLmqaAC', 'expanded_url': 'http://fb.me/1tqLmqaAC', 'url': 'https://t.co/qKYJAIFIHO'}], 'symbols': [], 'hashtags': []}",77,21,11636,304,2016-12-02 17:22:06
2016-12-02 17:10:08,12,804734407819071488,Bilder der heutigen Abschlussveranstaltung in der Wiener Börse. Ich bin nach diesem langen Wahlkampf überwältigt... https://t.co/916Jhj12ay,"{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/4rxrWD3Jk', 'expanded_url': 'http://fb.me/4rxrWD3Jk', 'url': 'https://t.co/916Jhj12ay'}], 'symbols': [], 'hashtags': []}",59,12,11636,304,2016-12-02 17:10:08
2016-12-02 16:37:06,13,804726092342984704,"Hier ein weiterer Ausschnitt aus dem ORF III Porträt ""Tag der Entscheidung"" über meinen Wahlkampf: https://t.co/zEdNSzs93K","{'user_mentions': [], 'urls': [{'indices': [99, 122], 'display_url': 'fb.me/8j3xkZQJG', 'expanded_url': 'http://fb.me/8j3xkZQJG', 'url': 'https://t.co/zEdNSzs93K'}], 'symbols': [], 'hashtags': []}",47,11,11636,304,2016-12-02 16:37:06
2016-12-02 15:05:37,14,804703069724348416,Meine heutige Rede bei der Abschlussveranstaltung in Wien. Liebe Freunde! Es waren die unglaublichsten zehn... https://t.co/fyivLDqnSK,"{'user_mentions': [], 'urls': [{'indices': [111, 134], 'display_url': 'fb.me/5u2hXigFY', 'expanded_url': 'http://fb.me/5u2hXigFY', 'url': 'https://t.co/fyivLDqnSK'}], 'symbols': [], 'hashtags': []}",70,22,11636,304,2016-12-02 15:05:37
2016-12-02 14:31:52,15,804694578439815168,Jetzt live im „Krone Talk“: https://t.co/QBZpSyIrZ8,"{'user_mentions': [], 'urls': [{'indices': [28, 51], 'display_url': 'fb.me/8xxpkHOvA', 'expanded_url': 'http://fb.me/8xxpkHOvA', 'url': 'https://t.co/QBZpSyIrZ8'}], 'symbols': [], 'hashtags': []}",40,7,11636,304,2016-12-02 14:31:52
2016-12-02 13:05:16,16,804672784165126144,"Liebe Österreicherinnen und Österreicher!

Seien wir uns alle bewusst, dass der 4. Dezember eine absolute... https://t.co/GBeY6JiKGE","{'user_mentions': [], 'urls': [{'indices': [109, 132], 'display_url': 'fb.me/ujezhiMb', 'expanded_url': 'http://fb.me/ujezhiMb', 'url': 'https://t.co/GBeY6JiKGE'}], 'symbols': [], 'hashtags': []}",85,35,11636,304,2016-12-02 13:05:16
2016-12-02 09:33:20,17,804619450980900864,Schlussveranstaltung der Bundespräsidentenwahl https://t.co/ElyiMLpGrl,"{'user_mentions': [], 'urls': [{'indices': [47, 70], 'display_url': 'fb.me/2ObB5uFhu', 'expanded_url': 'http://fb.me/2ObB5uFhu', 'url': 'https://t.co/ElyiMLpGrl'}], 'symbols': [], 'hashtags': []}",42,11,11636,304,2016-12-02 09:33:20
2016-12-02 09:22:36,18,804616750096613376,Schlussveranstaltung der Bundespräsidentenwahl https://t.co/1hKCRD9XRH,"{'user_mentions': [], 'urls': [{'indices': [47, 70], 'display_url': 'fb.me/61MyLD7UX', 'expanded_url': 'http://fb.me/61MyLD7UX', 'url': 'https://t.co/1hKCRD9XRH'}], 'symbols': [], 'hashtags': []}",37,8,11636,304,2016-12-02 09:22:36
2016-12-02 08:00:05,19,804595984290430976,In Kürze beginnt unsere Schlussveranstaltung zur Bundespräsidentenwahl. Die Veranstaltung wird ab 10:30 Uhr hier... https://t.co/VwWZf1PE7P,"{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/vitsXuq5', 'expanded_url': 'http://fb.me/vitsXuq5', 'url': 'https://t.co/VwWZf1PE7P'}], 'symbols': [], 'hashtags': []}",71,22,11636,304,2016-12-02 08:00:05
2016-12-02 08:00:02,20,804595970776432641,:-) https://t.co/KZJyCS2sJF,"{'user_mentions': [], 'urls': [{'indices': [4, 27], 'display_url': 'fb.me/1H19rmgdr', 'expanded_url': 'http://fb.me/1H19rmgdr', 'url': 'https://t.co/KZJyCS2sJF'}], 'symbols': [], 'hashtags': []}",44,12,11636,304,2016-12-02 08:00:02
2016-12-02 07:00:06,21,804580885639163905,Guten Morgen! Gestern gab es das letzte TV-Duell vor der Wahl am Sonntag. Es war eine sehr intensive... https://t.co/PQk3xyovqw,"{'user_mentions': [], 'urls': [{'indices': [104, 127], 'display_url': 'fb.me/7vRM7uZ3A', 'expanded_url': 'http://fb.me/7vRM7uZ3A', 'url': 'https://t.co/PQk3xyovqw'}], 'symbols': [], 'hashtags': []}",68,20,11636,304,2016-12-02 07:00:06
2016-12-01 21:21:43,22,804435331428667392,#ORFDuell https://t.co/c7sWm0kbr2,"{'user_mentions': [], 'urls': [], 'media': [{'expanded_url': 'https://twitter.com/norbertghofer/status/804435331428667392/photo/1', 'media_url': 'http://pbs.twimg.com/media/Cyntn_LXAAAkdOZ.jpg', 'indices': [10, 33], 'display_url': 'pic.twitter.com/c7sWm0kbr2', 'media_url_https': 'https://pbs.twimg.com/media/Cyntn_LXAAAkdOZ.jpg', 'id': 804435279692103680, 'sizes': {'large': {'resize': 'fit', 'h': 1333, 'w': 1737}, 'medium': {'resize': 'fit', 'h': 921, 'w': 1200}, 'small': {'resize': 'fit', 'h': 522, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}, 'id_str': '804435279692103680', 'url': 'https://t.co/c7sWm0kbr2', 'type': 'photo'}], 'symbols': [], 'hashtags': [{'text': 'ORFDuell', 'indices': [0, 9]}]}",207,73,11636,304,2016-12-01 21:21:43
2016-12-01 21:16:50,23,804434105186287617,Ich habe ein neues Foto auf Facebook gepostet https://t.co/TGFwhV3JkU,"{'user_mentions': [], 'urls': [{'indices': [46, 69], 'display_url': 'fb.me/3hTzsO6or', 'expanded_url': 'http://fb.me/3hTzsO6or', 'url': 'https://t.co/TGFwhV3JkU'}], 'symbols': [], 'hashtags': []}",44,7,11636,304,2016-12-01 21:16:50
2016-12-01 20:57:21,24,804429200392208384,#ORFDuell - Video: https://t.co/R5Bxb3KsdV https://t.co/HyojwM6PTx,"{'user_mentions': [], 'urls': [{'indices': [19, 42], 'display_url': 'youtube.com/watch?v=Ky5ZVq…', 'expanded_url': 'https://www.youtube.com/watch?v=Ky5ZVqXSoyQ', 'url': 'https://t.co/R5Bxb3KsdV'}], 'media': [{'expanded_url': 'https://twitter.com/norbertghofer/status/804429200392208384/photo/1', 'media_url': 'http://pbs.twimg.com/media/Cynn9OIWQAAcPgW.jpg', 'indices': [43, 66], 'display_url': 'pic.twitter.com/HyojwM6PTx', 'media_url_https': 'https://pbs.twimg.com/media/Cynn9OIWQAAcPgW.jpg', 'id': 804429047413489664, 'sizes': {'large': {'resize': 'fit', 'h': 1000, 'w': 1500}, 'medium': {'resize': 'fit', 'h': 800, 'w': 1200}, 'small': {'resize': 'fit', 'h': 453, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}, 'id_str': '804429047413489664', 'url': 'https://t.co/HyojwM6PTx', 'type': 'photo'}], 'symbols': [], 'hashtags': [{'text': 'ORFDuell', 'indices': [0, 9]}]}",181,87,11636,304,2016-12-01 20:57:21
2016-12-01 20:55:17,25,804428680122560512,#ORFDuell https://t.co/B1d5ufvlCR,"{'user_mentions': [], 'urls': [{'indices': [10, 33], 'display_url': 'fb.me/8g3wdasI4', 'expanded_url': 'http://fb.me/8g3wdasI4', 'url': 'https://t.co/B1d5ufvlCR'}], 'symbols': [], 'hashtags': [{'text': 'ORFDuell', 'indices': [0, 9]}]}",34,4,11636,304,2016-12-01 20:55:17
2016-12-01 20:01:16,26,804415086047567872,#ORFDuell https://t.co/2IorgWL7BP,"{'user_mentions': [], 'urls': [], 'media': [{'expanded_url': 'https://twitter.com/norbertghofer/status/804415086047567872/photo/1', 'media_url': 'http://pbs.twimg.com/media/CynbO8NWgAAUf0K.jpg', 'indices': [10, 33], 'display_url': 'pic.twitter.com/2IorgWL7BP', 'media_url_https': 'https://pbs.twimg.com/media/CynbO8NWgAAUf0K.jpg', 'id': 804415058189123584, 'sizes': {'large': {'resize': 'fit', 'h': 1000, 'w': 1500}, 'medium': {'resize': 'fit', 'h': 800, 'w': 1200}, 'small': {'resize': 'fit', 'h': 453, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}, 'id_str': '804415058189123584', 'url': 'https://t.co/2IorgWL7BP', 'type': 'photo'}], 'symbols': [], 'hashtags': [{'text': 'ORFDuell', 'indices': [0, 9]}]}",429,237,11636,304,2016-12-01 20:01:16
2016-12-01 20:00:31,27,804414897274703873,#ORFDuell https://t.co/9jVPEsfwgF,"{'user_mentions': [], 'urls': [{'indices': [10, 33], 'display_url': 'fb.me/ZpTS09lh', 'expanded_url': 'http://fb.me/ZpTS09lh', 'url': 'https://t.co/9jVPEsfwgF'}], 'symbols': [], 'hashtags': [{'text': 'ORFDuell', 'indices': [0, 9]}]}",26,3,11636,304,2016-12-01 20:00:31
2016-12-01 19:42:59,28,804410484568903680,#ORFDuell https://t.co/bg4BTf0Lv4,"{'user_mentions': [], 'urls': [], 'media': [{'expanded_url': 'https://twitter.com/norbertghofer/status/804410484568903680/photo/1', 'media_url': 'http://pbs.twimg.com/media/CynXC3wXcAAYSMi.jpg', 'indices': [10, 33], 'display_url': 'pic.twitter.com/bg4BTf0Lv4', 'media_url_https': 'https://pbs.twimg.com/media/CynXC3wXcAAYSMi.jpg', 'id': 804410452788867072, 'sizes': {'large': {'resize': 'fit', 'h': 1000, 'w': 1500}, 'medium': {'resize': 'fit', 'h': 800, 'w': 1200}, 'small': {'resize': 'fit', 'h': 453, 'w': 680}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}}, 'id_str': '804410452788867072', 'url': 'https://t.co/bg4BTf0Lv4', 'type': 'photo'}], 'symbols': [], 'hashtags': [{'text': 'ORFDuell', 'indices': [0, 9]}]}",157,69,11636,304,2016-12-01 19:42:59
2016-12-01 19:42:39,29,804410401752543233,#ORFDuell https://t.co/etSK9Eh9Qs,"{'user_mentions': [], 'urls': [{'indices': [10, 33], 'display_url': 'fb.me/8ozvh95CB', 'expanded_url': 'http://fb.me/8ozvh95CB', 'url': 'https://t.co/etSK9Eh9Qs'}], 'symbols': [], 'hashtags': [{'text': 'ORFDuell', 'indices': [0, 9]}]}",36,5,11636,304,2016-12-01 19:42:39
2016-12-01 19:09:30,30,804402058845716480,Ankunft beim ORF-Zentrum. In wenigen Minuten startet das Duell. 20.15 Uhr in ORF2 - bitte einschalten! https://t.co/63JEvmy7Ot,"{'user_mentions': [], 'urls': [{'indices': [103, 126], 'display_url': 'fb.me/7xWfyqFK4', 'expanded_url': 'http://fb.me/7xWfyqFK4', 'url': 'https://t.co/63JEvmy7Ot'}], 'symbols': [], 'hashtags': []}",52,16,11636,304,2016-12-01 19:09:30
2016-12-01 17:26:06,31,804376037866045440,Ich bitte Sie am Sonntag um Ihre Stimme. Ich werde zuhören und ich werde arbeiten. Und ich werde ein... https://t.co/PGoK9IZq8u,"{'user_mentions': [], 'urls': [{'indices': [104, 127], 'display_url': 'fb.me/8p1kWthbs', 'expanded_url': 'http://fb.me/8p1kWthbs', 'url': 'https://t.co/PGoK9IZq8u'}], 'symbols': [], 'hashtags': []}",138,69,11636,304,2016-12-01 17:26:06
2016-12-01 16:45:09,32,804365731664166912,Hier das Video von Neuwal und kurier.at: News über mein Gespräch mit Jungwählern: https://t.co/pmLd539OBX,"{'user_mentions': [], 'urls': [{'indices': [82, 105], 'display_url': 'fb.me/5eHafeWJo', 'expanded_url': 'http://fb.me/5eHafeWJo', 'url': 'https://t.co/pmLd539OBX'}], 'symbols': [], 'hashtags': []}",37,16,11636,304,2016-12-01 16:45:09
2016-12-01 16:13:04,33,804357658484572161,"Liebe Freunde!

Heute wurde eine Aussage von mir über die Abhaltung von Volksabstimmungen von der Austria Presse... https://t.co/4Vzu9bN826","{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/16QQmeaCY', 'expanded_url': 'http://fb.me/16QQmeaCY', 'url': 'https://t.co/4Vzu9bN826'}], 'symbols': [], 'hashtags': []}",71,32,11636,304,2016-12-01 16:13:04
2016-12-01 14:41:36,34,804334639892623360,Liebe Freunde! Heute gibt es das letzte TV-Duell im laufenden Bundespräsidentschaftswahlkampf. Ich kann euch... https://t.co/XHgnIMzI1w,"{'user_mentions': [], 'urls': [{'indices': [112, 135], 'display_url': 'fb.me/8jXhEVMzh', 'expanded_url': 'http://fb.me/8jXhEVMzh', 'url': 'https://t.co/XHgnIMzI1w'}], 'symbols': [], 'hashtags': []}",64,21,11636,304,2016-12-01 14:41:36
2016-12-01 12:41:00,35,804304288487002112,"Die jungen Menschen verdienen besonders viel Aufmerksamkeit, weil sie die Zukunft unseres Landes sind. Deshalb... https://t.co/nH9dPtcrJt","{'user_mentions': [], 'urls': [{'indices': [114, 137], 'display_url': 'fb.me/U3KzDDvc', 'expanded_url': 'http://fb.me/U3KzDDvc', 'url': 'https://t.co/nH9dPtcrJt'}], 'symbols': [], 'hashtags': []}",50,14,11636,304,2016-12-01 12:41:00
2016-12-01 11:05:47,36,804280329418768384,"Hier ein Ausschnitt aus der gestrigen ""ORF III"" Sendung ""Tag der Entscheidung"" über den großen Wendepunkt in... https://t.co/7T2tRvwZNm","{'user_mentions': [], 'urls': [{'indices': [112, 135], 'display_url': 'fb.me/3hSMtYd3E', 'expanded_url': 'http://fb.me/3hSMtYd3E', 'url': 'https://t.co/7T2tRvwZNm'}], 'symbols': [], 'hashtags': []}",37,13,11636,304,2016-12-01 11:05:47
2016-12-01 08:43:04,37,804244412310159360,Ich habe ein neues Foto auf Facebook gepostet https://t.co/hNv5shY8n2,"{'user_mentions': [], 'urls': [{'indices': [46, 69], 'display_url': 'fb.me/3IdLyaLnh', 'expanded_url': 'http://fb.me/3IdLyaLnh', 'url': 'https://t.co/hNv5shY8n2'}], 'symbols': [], 'hashtags': []}",27,3,11636,304,2016-12-01 08:43:04
2016-12-01 07:22:06,38,804224034741354496,"Hier mein ""Niederösterreich Heute""-Interview zum Nachschauen: https://t.co/wP7Z5RVEkv","{'user_mentions': [], 'urls': [{'indices': [62, 85], 'display_url': 'fb.me/1K49g9qtD', 'expanded_url': 'http://fb.me/1K49g9qtD', 'url': 'https://t.co/wP7Z5RVEkv'}], 'symbols': [], 'hashtags': []}",30,6,11636,304,2016-12-01 07:22:06
2016-11-30 17:32:08,39,804015165784162304,"Ich habe bei meiner Wahlreise so viel Unterstützung erfahren, für die ich unglaublich dankbar bin.

Besonders... https://t.co/Qu1iEcU94g","{'user_mentions': [], 'urls': [{'indices': [113, 136], 'display_url': 'fb.me/19i8glRD3', 'expanded_url': 'http://fb.me/19i8glRD3', 'url': 'https://t.co/Qu1iEcU94g'}], 'symbols': [], 'hashtags': []}",70,21,11636,304,2016-11-30 17:32:08
2016-11-30 17:18:56,40,804011846248308736,"Heute habe ich die Landwirtschaftliche Fachschule in Tulln besucht, die einen Ausbildungsschwerpunkt auch im... https://t.co/wcgg1hIcOz","{'user_mentions': [], 'urls': [{'indices': [112, 135], 'display_url': 'fb.me/1jIgvAdma', 'expanded_url': 'http://fb.me/1jIgvAdma', 'url': 'https://t.co/wcgg1hIcOz'}], 'symbols': [], 'hashtags': []}",38,5,11636,304,2016-11-30 17:18:56
2016-11-30 12:06:01,41,803933096638840832,"Für Franz ist es wichtig, dass Österreich einen Bundespräsidenten wählt, der die Menschen hinter sich hat und sie... https://t.co/omyU7KKVfW","{'user_mentions': [], 'urls': [{'indices': [117, 140], 'display_url': 'fb.me/8iPbahoaG', 'expanded_url': 'http://fb.me/8iPbahoaG', 'url': 'https://t.co/omyU7KKVfW'}], 'symbols': [], 'hashtags': []}",55,11,11636,304,2016-11-30 12:06:01
2016-11-30 12:04:29,42,803932709798166528,Hier mein Gespräch im LT1 OÖ-Studio vom Montag zum Nachschauen: https://t.co/g9F64d2zLt,"{'user_mentions': [], 'urls': [{'indices': [64, 87], 'display_url': 'fb.me/1aQsUMYqr', 'expanded_url': 'http://fb.me/1aQsUMYqr', 'url': 'https://t.co/g9F64d2zLt'}], 'symbols': [], 'hashtags': []}",34,1,11636,304,2016-11-30 12:04:29
2016-11-30 08:40:06,43,803881276600156160,"Liebe Österreicherinnen und Österreicher!
Liebe Freunde!

In wenigen Tagen haben wir alle die einmalige Chance,... https://t.co/ZAN50lOin3","{'user_mentions': [], 'urls': [{'indices': [115, 138], 'display_url': 'fb.me/5h9X5JrXl', 'expanded_url': 'http://fb.me/5h9X5JrXl', 'url': 'https://t.co/ZAN50lOin3'}], 'symbols': [], 'hashtags': []}",102,50,11636,304,2016-11-30 08:40:06
2016-11-29 17:15:36,44,803648621044498432,"Jetzt live im Gespräch mit der ""Presse"" und der ""Kleinen Zeitung"".
Das Gespräch kann hier verfolgt werden:... https://t.co/rr0U7AvC3o","{'user_mentions': [], 'urls': [{'indices': [110, 133], 'display_url': 'fb.me/K5NXBcfE', 'expanded_url': 'http://fb.me/K5NXBcfE', 'url': 'https://t.co/rr0U7AvC3o'}], 'symbols': [], 'hashtags': []}",43,8,11636,304,2016-11-29 17:15:36
2016-11-29 17:10:06,45,803647233895886848,"Meine Tipps für den heutigen Fernsehabend:

Um 18.45 Uhr wird mein Interview in den Puls4-News ausgestrahlt.

Um... https://t.co/PwqeZD2SQC","{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/OV8Jy6WB', 'expanded_url': 'http://fb.me/OV8Jy6WB', 'url': 'https://t.co/PwqeZD2SQC'}], 'symbols': [], 'hashtags': []}",33,6,11636,304,2016-11-29 17:10:06
2016-11-29 16:26:07,46,803636167849766917,I posted a new photo to Facebook https://t.co/TKi8ywWxQb,"{'user_mentions': [], 'urls': [{'indices': [33, 56], 'display_url': 'fb.me/6rBsWWw5z', 'expanded_url': 'http://fb.me/6rBsWWw5z', 'url': 'https://t.co/TKi8ywWxQb'}], 'symbols': [], 'hashtags': []}",33,5,11636,304,2016-11-29 16:26:07
2016-11-29 15:11:05,47,803617285319651328,"Corinna besucht ein Gymnasium in Wien. Ob sie nach ihrer Ausbildung einen guten Job bekommt, weiß sie aber nicht.... https://t.co/LLxv4mQigY","{'user_mentions': [], 'urls': [{'indices': [117, 140], 'display_url': 'fb.me/1xuVktje9', 'expanded_url': 'http://fb.me/1xuVktje9', 'url': 'https://t.co/LLxv4mQigY'}], 'symbols': [], 'hashtags': []}",40,13,11636,304,2016-11-29 15:11:05
2016-11-29 14:00:25,48,803599497972617216,Die Bekämpfung unserer hohen Arbeitslosigkeit und die Ankurbelung unserer Wirtschaft bleiben unsere wichtigsten... https://t.co/gw8TolSdEi,"{'user_mentions': [], 'urls': [{'indices': [115, 138], 'display_url': 'fb.me/1Tr7NGpJF', 'expanded_url': 'http://fb.me/1Tr7NGpJF', 'url': 'https://t.co/gw8TolSdEi'}], 'symbols': [], 'hashtags': []}",49,11,11636,304,2016-11-29 14:00:25
2016-11-29 13:12:09,49,803587351020703744,Hier ein Zusammenschnitt meiner Aussagen aus dem Interview mit Marco Wagner. Das ganze Interview findet Ihr auf... https://t.co/8EwXlf0Y32,"{'user_mentions': [], 'urls': [{'indices': [115, 138], 'display_url': 'fb.me/5p8o6L5Kv', 'expanded_url': 'http://fb.me/5p8o6L5Kv', 'url': 'https://t.co/8EwXlf0Y32'}], 'symbols': [], 'hashtags': []}",46,12,11636,304,2016-11-29 13:12:09
2016-11-29 11:46:08,50,803565707829084160,"Hier meine heutigen Medientermine.
Der Presse-Chat (ab 13.00 Uhr) kann hier verfolgt werden:... https://t.co/RXEfwOBL2c","{'user_mentions': [], 'urls': [{'indices': [96, 119], 'display_url': 'fb.me/6AeaAtqV5', 'expanded_url': 'http://fb.me/6AeaAtqV5', 'url': 'https://t.co/RXEfwOBL2c'}], 'symbols': [], 'hashtags': []}",30,6,11636,304,2016-11-29 11:46:08
2016-11-29 10:06:36,51,803540659319832576,"Gestern war ich in Oberösterreich. Interviews unter anderem mit Oberösterreichische Nachrichten, LT1, Life Radio... https://t.co/lhwEOoOdLN","{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/4nTs53F54', 'expanded_url': 'http://fb.me/4nTs53F54', 'url': 'https://t.co/lhwEOoOdLN'}], 'symbols': [], 'hashtags': []}",33,8,11636,304,2016-11-29 10:06:36
2016-11-29 09:10:40,52,803526580618280964,Aufnahmen für Servus TV :-),"{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",36,2,11636,304,2016-11-29 09:10:40
2016-11-29 07:20:05,53,803498753508438016,"Liebe Österreicherinnen!

Heute möchte ich mich exklusiv an Sie richten.

Im Laufe der letzten Monate konnte ich... https://t.co/Ni6yztUbJW","{'user_mentions': [], 'urls': [{'indices': [116, 139], 'display_url': 'fb.me/6JGyCnmIv', 'expanded_url': 'http://fb.me/6JGyCnmIv', 'url': 'https://t.co/Ni6yztUbJW'}], 'symbols': [], 'hashtags': []}",83,36,11636,304,2016-11-29 07:20:05
2016-11-28 19:48:52,54,803324802580750336,I posted a new video to Facebook https://t.co/06UYKo6Qhj,"{'user_mentions': [], 'urls': [{'indices': [33, 56], 'display_url': 'fb.me/8gVEzOpXD', 'expanded_url': 'http://fb.me/8gVEzOpXD', 'url': 'https://t.co/06UYKo6Qhj'}], 'symbols': [], 'hashtags': []}",23,2,11636,304,2016-11-28 19:48:52
2016-11-28 17:09:00,55,803284571567558656,"Richard muss bald zum Bundesheer. Er wünscht sich einen Bundespräsidenten, der auch abseits eines Wahlkampfes auf... https://t.co/DWZBHpeG0w","{'user_mentions': [], 'urls': [{'indices': [117, 140], 'display_url': 'fb.me/63uhDS50S', 'expanded_url': 'http://fb.me/63uhDS50S', 'url': 'https://t.co/DWZBHpeG0w'}], 'symbols': [], 'hashtags': []}",39,2,11636,304,2016-11-28 17:09:00
2016-11-28 13:30:05,56,803229479095123969,"Hier das gestrige ""ATV-Meine Wahl""-Duell zum Nachschauen: https://t.co/GDS4U6VrT8","{'user_mentions': [], 'urls': [{'indices': [58, 81], 'display_url': 'fb.me/R8bKNVhC', 'expanded_url': 'http://fb.me/R8bKNVhC', 'url': 'https://t.co/GDS4U6VrT8'}], 'symbols': [], 'hashtags': []}",34,3,11636,304,2016-11-28 13:30:05
