,index,id_str,created_at,text,entities,favorite_count,retweet_count,followers_count,friends_count,retweeted,retweetedstatus,hashtags,user_mentioned,datetime,time
111,111,801075238746411008,2016-11-22 14:49:54,Treffen mit S.E. Metropolit von Austria und Exarach von Ungarn und Mitteleuropa Arsenios Kardamakis,"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",27,1,11721,304,False,False,,0,2016-11-22 14:49:54,2016-11-22
112,112,801045347309125632,2016-11-22 12:51:08,Der Chairman der Bank of China Limited (BOC) war heute mit einer hochrangigen Delegation bei mir zu Gast. Die... https://t.co/1F7f3KGEFa,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/11uVtprs5', 'indices': [113, 136], 'url': 'https://t.co/1F7f3KGEFa', 'display_url': 'fb.me/11uVtprs5'}], 'hashtags': [], 'user_mentions': []}",37,8,11721,304,False,False,,0,2016-11-22 12:51:08,2016-11-22
113,113,800970847108239360,2016-11-22 07:55:05,"Vielen Dank für über 295.000 ""Gefällt mir"" :-) https://t.co/Mp4Cv693G2","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/3v0R0CmjE', 'indices': [47, 70], 'url': 'https://t.co/Mp4Cv693G2', 'display_url': 'fb.me/3v0R0CmjE'}], 'hashtags': [], 'user_mentions': []}",56,9,11721,304,False,False,,0,2016-11-22 07:55:05,2016-11-22
114,114,800767511625015296,2016-11-21 18:27:06,Eine kurze FPÖ-TV-Zusammenfassung des gestrigen Duells mit Van der Bellen auf Puls4. Heute geht's gleich weiter.... https://t.co/6g7YSTtce2,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/5xx6HoDbJ', 'indices': [116, 139], 'url': 'https://t.co/6g7YSTtce2', 'display_url': 'fb.me/5xx6HoDbJ'}], 'hashtags': [], 'user_mentions': []}",42,6,11721,304,False,False,,0,2016-11-21 18:27:06,2016-11-21
115,115,800743043502637057,2016-11-21 16:49:53,I posted a new photo to Facebook https://t.co/d9HBwgHgxY,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/NwCjD5fF', 'indices': [33, 56], 'url': 'https://t.co/d9HBwgHgxY', 'display_url': 'fb.me/NwCjD5fF'}], 'hashtags': [], 'user_mentions': []}",22,4,11721,304,False,False,,0,2016-11-21 16:49:53,2016-11-21
116,116,800719271584264192,2016-11-21 15:15:25,https://t.co/2oJ3dq5ohs,"{'symbols': [], 'urls': [], 'hashtags': [], 'media': [{'media_url': 'http://pbs.twimg.com/media/Cxy56ecXEAgn5tF.jpg', 'indices': [0, 23], 'type': 'photo', 'display_url': 'pic.twitter.com/2oJ3dq5ohs', 'media_url_https': 'https://pbs.twimg.com/media/Cxy56ecXEAgn5tF.jpg', 'id_str': '800719248020672520', 'expanded_url': 'https://twitter.com/norbertghofer/status/800719271584264192/photo/1', 'id': 800719248020672520, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'large': {'h': 1500, 'resize': 'fit', 'w': 1500}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}}, 'url': 'https://t.co/2oJ3dq5ohs'}], 'user_mentions': []}",250,134,11721,304,False,False,,0,2016-11-21 15:15:25,2016-11-21
117,117,800715417048256512,2016-11-21 15:00:06,Auch heute bin ich wieder zu Gast bei Puls4 -:) In der Sendung „Wer wird Präsident?: Norbert Hofer?“ stehe ich... https://t.co/jgZKPUYzug,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/5Nz6juQ5W', 'indices': [114, 137], 'url': 'https://t.co/jgZKPUYzug', 'display_url': 'fb.me/5Nz6juQ5W'}], 'hashtags': [], 'user_mentions': []}",45,12,11721,304,False,False,,0,2016-11-21 15:00:06,2016-11-21
118,118,800694027859488768,2016-11-21 13:35:07,"Tierschutz geht uns alle an. Deshalb war es mir auch ein besonderes Anliegen, im Zuge meines Wahlkampfes ein... https://t.co/PfFZwUOIc9","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/7cDAmFU26', 'indices': [112, 135], 'url': 'https://t.co/PfFZwUOIc9', 'display_url': 'fb.me/7cDAmFU26'}], 'hashtags': [], 'user_mentions': []}",43,7,11721,304,False,False,,0,2016-11-21 13:35:07,2016-11-21
119,119,800677930531700737,2016-11-21 12:31:09,"Filmaufnahmen für einen ORF-""Report-Spezial"" zur Bundespräsidentenwahl. Zu sehen morgen um 21.05 Uhr in ORF 2","{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",33,4,11721,304,False,False,,0,2016-11-21 12:31:09,2016-11-21
120,120,800652004854886400,2016-11-21 10:48:08,"Im Interview für ""Corriere della Sera"" :) https://t.co/sUuU0C6iZb","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/12FjEPxja', 'indices': [42, 65], 'url': 'https://t.co/sUuU0C6iZb', 'display_url': 'fb.me/12FjEPxja'}], 'hashtags': [], 'user_mentions': []}",19,3,11721,304,False,False,,0,2016-11-21 10:48:08,2016-11-21
121,121,800584850134601733,2016-11-21 06:21:17,:-) https://t.co/VB66DiMgCw,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8m9NsAtge', 'indices': [4, 27], 'url': 'https://t.co/VB66DiMgCw', 'display_url': 'fb.me/8m9NsAtge'}], 'hashtags': [], 'user_mentions': []}",89,28,11721,304,False,False,,0,2016-11-21 06:21:17,2016-11-21
122,122,800448800087216133,2016-11-20 21:20:40,Danke für Eure Zustimmung! #puls4 #bpw16 https://t.co/FV1XZoWIGi,"{'symbols': [], 'urls': [], 'hashtags': [{'text': 'puls4', 'indices': [27, 33]}, {'text': 'bpw16', 'indices': [34, 40]}], 'media': [{'media_url': 'http://pbs.twimg.com/media/CxvDF1JWQAAZHJi.png', 'indices': [41, 64], 'type': 'photo', 'display_url': 'pic.twitter.com/FV1XZoWIGi', 'media_url_https': 'https://pbs.twimg.com/media/CxvDF1JWQAAZHJi.png', 'id_str': '800447863721443328', 'expanded_url': 'https://twitter.com/norbertghofer/status/800448800087216133/photo/1', 'id': 800447863721443328, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 674, 'resize': 'fit', 'w': 1200}, 'large': {'h': 1000, 'resize': 'fit', 'w': 1780}, 'small': {'h': 382, 'resize': 'fit', 'w': 680}}, 'url': 'https://t.co/FV1XZoWIGi'}], 'user_mentions': []}",332,153,11721,304,False,False, puls4 bpw16,0,2016-11-20 21:20:40,2016-11-20
123,123,800448738229501952,2016-11-20 21:20:25,Danke für Eure Zustimmung und Unterstützung heute bei #puls4! https://t.co/6AtR3uMZ8V,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/59dcu72kf', 'indices': [62, 85], 'url': 'https://t.co/6AtR3uMZ8V', 'display_url': 'fb.me/59dcu72kf'}], 'hashtags': [{'text': 'puls4', 'indices': [54, 60]}], 'user_mentions': []}",44,7,11721,304,False,False, puls4,0,2016-11-20 21:20:25,2016-11-20
124,124,800446800272519168,2016-11-20 21:12:43,:-) https://t.co/fGJl3pUIOw,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/Rn7fhEZ5', 'indices': [4, 27], 'url': 'https://t.co/fGJl3pUIOw', 'display_url': 'fb.me/Rn7fhEZ5'}], 'hashtags': [], 'user_mentions': []}",33,4,11721,304,False,False,,0,2016-11-20 21:12:43,2016-11-20
125,125,800433484963737601,2016-11-20 20:19:48,Präsidentenduell auf #puls4 zur #bpw16 https://t.co/dWtnDwVVVh,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8ssrkvIUZ', 'indices': [39, 62], 'url': 'https://t.co/dWtnDwVVVh', 'display_url': 'fb.me/8ssrkvIUZ'}], 'hashtags': [{'text': 'puls4', 'indices': [21, 27]}, {'text': 'bpw16', 'indices': [32, 38]}], 'user_mentions': []}",34,4,11721,304,False,False, puls4 bpw16,0,2016-11-20 20:19:48,2016-11-20
126,126,800432746774626304,2016-11-20 20:16:52,#puls4 #bpw16 https://t.co/ZTPsn93iBl,"{'symbols': [], 'urls': [], 'hashtags': [{'text': 'puls4', 'indices': [0, 6]}, {'text': 'bpw16', 'indices': [7, 13]}], 'media': [{'media_url': 'http://pbs.twimg.com/media/Cxu1DclWgAY59Te.jpg', 'indices': [14, 37], 'type': 'photo', 'display_url': 'pic.twitter.com/ZTPsn93iBl', 'media_url_https': 'https://pbs.twimg.com/media/Cxu1DclWgAY59Te.jpg', 'id_str': '800432429605486598', 'expanded_url': 'https://twitter.com/norbertghofer/status/800432746774626304/photo/1', 'id': 800432429605486598, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'large': {'h': 1000, 'resize': 'fit', 'w': 1500}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}}, 'url': 'https://t.co/ZTPsn93iBl'}], 'user_mentions': []}",335,157,11721,304,False,False, puls4 bpw16,0,2016-11-20 20:16:52,2016-11-20
127,127,800429719003004928,2016-11-20 20:04:50,#puls4 #bpw16 https://t.co/gfU9BMVDeU,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/6gLm4vqLW', 'indices': [14, 37], 'url': 'https://t.co/gfU9BMVDeU', 'display_url': 'fb.me/6gLm4vqLW'}], 'hashtags': [{'text': 'puls4', 'indices': [0, 6]}, {'text': 'bpw16', 'indices': [7, 13]}], 'user_mentions': []}",24,3,11721,304,False,False, puls4 bpw16,0,2016-11-20 20:04:50,2016-11-20
128,128,800429576182562816,2016-11-20 20:04:16,#puls4 #bpw16 https://t.co/eVDtCdylYc,"{'symbols': [], 'urls': [], 'hashtags': [{'text': 'puls4', 'indices': [0, 6]}, {'text': 'bpw16', 'indices': [7, 13]}], 'media': [{'media_url': 'http://pbs.twimg.com/media/CxuyXXSW8AAS57q.jpg', 'indices': [14, 37], 'type': 'photo', 'display_url': 'pic.twitter.com/eVDtCdylYc', 'media_url_https': 'https://pbs.twimg.com/media/CxuyXXSW8AAS57q.jpg', 'id_str': '800429473246146560', 'expanded_url': 'https://twitter.com/norbertghofer/status/800429576182562816/photo/1', 'id': 800429473246146560, 'sizes': {'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1000, 'resize': 'fit', 'w': 1500}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}}, 'url': 'https://t.co/eVDtCdylYc'}], 'user_mentions': []}",96,34,11721,304,False,False, puls4 bpw16,0,2016-11-20 20:04:16,2016-11-20
129,129,800415812410601472,2016-11-20 19:09:35,Eintreffen bei Puls 4. Ich freue mich schon :-),"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",49,8,11721,304,False,False,,0,2016-11-20 19:09:35,2016-11-20
130,130,800390018653110272,2016-11-20 17:27:05,I posted a new photo to Facebook https://t.co/3QEiIX28kp,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1weSlbzk9', 'indices': [33, 56], 'url': 'https://t.co/3QEiIX28kp', 'display_url': 'fb.me/1weSlbzk9'}], 'hashtags': [], 'user_mentions': []}",19,3,11721,304,False,False,,0,2016-11-20 17:27:05,2016-11-20
131,131,800337927549005824,2016-11-20 14:00:06,Heute Sonntag (ab 20:15 Uhr) gibt es das PULS 4 TV-Duell zur Bundespräsidentenwahl. Ich freue mich auf eine... https://t.co/IJwFDOx6e0,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8uYmSydhv', 'indices': [111, 134], 'url': 'https://t.co/IJwFDOx6e0', 'display_url': 'fb.me/8uYmSydhv'}], 'hashtags': [], 'user_mentions': []}",45,15,11721,304,False,False,,0,2016-11-20 14:00:06,2016-11-20
132,132,800280537092866048,2016-11-20 10:12:03,"In Kärnten habe ich eine der engagiertesten Tierschützerinnen Österreichs, Kathrin Glock, getroffen. Gemeinsam... https://t.co/UqQdzl2UVl","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8smEZGdUt', 'indices': [114, 137], 'url': 'https://t.co/UqQdzl2UVl', 'display_url': 'fb.me/8smEZGdUt'}], 'hashtags': [], 'user_mentions': []}",47,11,11721,304,False,False,,0,2016-11-20 10:12:03,2016-11-20
133,133,800224178515431424,2016-11-20 06:28:06,"Jeder von uns ist ein Teil vom Ganzen. Umso wichtiger ist ein respektvolles Miteinander, denn alle zusammen sind... https://t.co/ijlVz8FGDc","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1zUQBV0E0', 'indices': [116, 139], 'url': 'https://t.co/ijlVz8FGDc', 'display_url': 'fb.me/1zUQBV0E0'}], 'hashtags': [], 'user_mentions': []}",57,15,11721,304,False,False,,0,2016-11-20 06:28:06,2016-11-20
134,134,800064860281249792,2016-11-19 19:55:01,Beim Adventzauber am Pyramidenkogel in Keutschach - Traditioneller Kärntner Adventmarkt zu Gunsten einer sozial... https://t.co/DbBoSzohRS,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/5JuwMtDOZ', 'indices': [115, 138], 'url': 'https://t.co/DbBoSzohRS', 'display_url': 'fb.me/5JuwMtDOZ'}], 'hashtags': [], 'user_mentions': []}",31,2,11721,304,False,False,,0,2016-11-19 19:55:01,2016-11-19
135,135,800024916737265664,2016-11-19 17:16:18,Mit Landesrat Gernot Darmann und dem Bürgermeister von Tarvis Renato Carlantoni bei der Eröffnung des... https://t.co/e2njFjwOIm,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/4cSriqIeb', 'indices': [105, 128], 'url': 'https://t.co/e2njFjwOIm', 'display_url': 'fb.me/4cSriqIeb'}], 'hashtags': [], 'user_mentions': []}",20,1,11721,304,False,False,,0,2016-11-19 17:16:18,2016-11-19
136,136,799987182538588160,2016-11-19 14:46:22,Der Ortsgruppe Finkenstein herzlichen Dank für die Schnitzarbeit und das Österreich-Armband :),"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",26,2,11721,304,False,False,,0,2016-11-19 14:46:22,2016-11-19
137,137,799946347277209600,2016-11-19 12:04:06,"Mein Dank gilt heute ganz besonders meiner lieben Frau Verena, die mich in all den Jahren unerschütterlich und... https://t.co/u6v29EcYzO","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1vzKVr05w', 'indices': [114, 137], 'url': 'https://t.co/u6v29EcYzO', 'display_url': 'fb.me/1vzKVr05w'}], 'hashtags': [], 'user_mentions': []}",56,3,11721,304,False,False,,0,2016-11-19 12:04:06,2016-11-19
138,138,799944819841896449,2016-11-19 11:58:01,Heute bin ich Kärnten unterwegs. Hier bei einem Rundgang am Benediktinermarkt in Klagenfurt :),"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",39,3,11721,304,False,False,,0,2016-11-19 11:58:01,2016-11-19
139,139,799942551545462785,2016-11-19 11:49:01,"Bilder der gestrigen Podiumsdiskussion zum Thema ""Massenmigration nach Europa"" mit dem ehemaligen tschechischen... https://t.co/5tyNZlriiL","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/7pwh9bCia', 'indices': [115, 138], 'url': 'https://t.co/5tyNZlriiL', 'display_url': 'fb.me/7pwh9bCia'}], 'hashtags': [], 'user_mentions': []}",25,5,11721,304,False,False,,0,2016-11-19 11:49:01,2016-11-19
140,140,799892541571272704,2016-11-19 08:30:17,Ich habe ein neues Foto auf Facebook gepostet https://t.co/nVB14LaOpI,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/7JZ2bo2E1', 'indices': [46, 69], 'url': 'https://t.co/nVB14LaOpI', 'display_url': 'fb.me/7JZ2bo2E1'}], 'hashtags': [], 'user_mentions': []}",23,3,11721,304,False,False,,0,2016-11-19 08:30:17,2016-11-19
141,141,799757974050930688,2016-11-18 23:35:34,Warum ist die Bundesregierung so lange untätig geblieben? Es braucht endlich einen gemeinsamen Schulterschluss... https://t.co/AtenJ2KjXa,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1LLszSs1M', 'indices': [114, 137], 'url': 'https://t.co/AtenJ2KjXa', 'display_url': 'fb.me/1LLszSs1M'}], 'hashtags': [], 'user_mentions': []}",32,4,11721,304,False,False,,0,2016-11-18 23:35:34,2016-11-18
142,142,799671025533386752,2016-11-18 17:50:04,https://t.co/oyY4qSiIZK,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/39HfErmAc', 'indices': [0, 23], 'url': 'https://t.co/oyY4qSiIZK', 'display_url': 'fb.me/39HfErmAc'}], 'hashtags': [], 'user_mentions': []}",17,1,11721,304,False,False,,0,2016-11-18 17:50:04,2016-11-18
143,143,799667010116452353,2016-11-18 17:34:06,https://t.co/zPonzMDjPF,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/2M8ia2tIF', 'indices': [0, 23], 'url': 'https://t.co/zPonzMDjPF', 'display_url': 'fb.me/2M8ia2tIF'}], 'hashtags': [], 'user_mentions': []}",12,1,11721,304,False,False,,0,2016-11-18 17:34:06,2016-11-18
144,144,799628258824355840,2016-11-18 15:00:07,Heute Abend bin ich beim Symposion „Massenmigration nach Europa: Politik zwischen Verantwortung und... https://t.co/xKS2dtVhXh,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8zWFMReGX', 'indices': [103, 126], 'url': 'https://t.co/xKS2dtVhXh', 'display_url': 'fb.me/8zWFMReGX'}], 'hashtags': [], 'user_mentions': []}",25,4,11721,304,False,False,,0,2016-11-18 15:00:07,2016-11-18
145,145,799597784164958208,2016-11-18 12:59:02,FPÖ-TV hat mich gestern backstage zum oe24-TV Duell mit Van der Bellen begleitet. Hier gibt es nun die... https://t.co/jQHUhvCPZM,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/13oRjTo9D', 'indices': [106, 129], 'url': 'https://t.co/jQHUhvCPZM', 'display_url': 'fb.me/13oRjTo9D'}], 'hashtags': [], 'user_mentions': []}",25,5,11721,304,False,False,,0,2016-11-18 12:59:02,2016-11-18
146,146,799571296376025089,2016-11-18 11:13:47,Die laut Medienberichten stattfindende erneute Verhaftungswelle gegenüber Wissenschaftern erfordert eine klare... https://t.co/5ILX2Kz1fA,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/PYjO4C7M', 'indices': [114, 137], 'url': 'https://t.co/5ILX2Kz1fA', 'display_url': 'fb.me/PYjO4C7M'}], 'hashtags': [], 'user_mentions': []}",22,2,11721,304,False,False,,0,2016-11-18 11:13:47,2016-11-18
147,147,799568048936120320,2016-11-18 11:00:52,Bundespräsidentenwahl: Norbert Hofer und Alexander Van der Bellen im ersten TV-Duell https://t.co/tKoTqaapSy,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/7G4twlrGy', 'indices': [85, 108], 'url': 'https://t.co/tKoTqaapSy', 'display_url': 'fb.me/7G4twlrGy'}], 'hashtags': [], 'user_mentions': []}",31,11,11721,304,False,False,,0,2016-11-18 11:00:52,2016-11-18
148,148,799296142492237824,2016-11-17 17:00:25,Ankunft bei https://t.co/tRp4wp8VcF. Um 20 Uhr 15 geht es los :-),"{'symbols': [], 'urls': [{'expanded_url': 'http://oe24.tv', 'indices': [12, 35], 'url': 'https://t.co/tRp4wp8VcF', 'display_url': 'oe24.tv'}], 'hashtags': [], 'user_mentions': []}",21,4,11721,304,False,False,,0,2016-11-17 17:00:25,2016-11-17
149,149,799294101279703040,2016-11-17 16:52:18,I posted a new photo to Facebook https://t.co/rvSpQUJUUc,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/7qwS24cka', 'indices': [33, 56], 'url': 'https://t.co/rvSpQUJUUc', 'display_url': 'fb.me/7qwS24cka'}], 'hashtags': [], 'user_mentions': []}",17,2,11721,304,False,False,,0,2016-11-17 16:52:18,2016-11-17
150,150,799250765206454272,2016-11-17 14:00:06,Es geht wieder los! Heute gibt es das erste TV-Duell mit Alexander Van der Bellen. Auch die Zuseher können an der... https://t.co/PLWUaOEgdc,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/4CsXbvIm9', 'indices': [117, 140], 'url': 'https://t.co/PLWUaOEgdc', 'display_url': 'fb.me/4CsXbvIm9'}], 'hashtags': [], 'user_mentions': []}",35,8,11721,304,False,False,,0,2016-11-17 14:00:06,2016-11-17
151,151,799172501188251648,2016-11-17 08:49:06,"Interview in der ""Tiroler Tageszeitung"":

Auch hier: https://t.co/s3F7kFV0jT https://t.co/C8ew93bOWq","{'symbols': [], 'urls': [{'expanded_url': 'http://tinyurl.com/hgjrel9', 'indices': [53, 76], 'url': 'https://t.co/s3F7kFV0jT', 'display_url': 'tinyurl.com/hgjrel9'}, {'expanded_url': 'http://fb.me/tKcwCq62', 'indices': [77, 100], 'url': 'https://t.co/C8ew93bOWq', 'display_url': 'fb.me/tKcwCq62'}], 'hashtags': [], 'user_mentions': []}",20,5,11721,304,False,False,,0,2016-11-17 08:49:06,2016-11-17
152,152,799013519270158336,2016-11-16 22:17:22,"@DerZ97 Ja, das stelle ich auch jeden Tag fest 🤔","{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'id_str': '407776103', 'name': 'Da Z', 'id': 407776103, 'indices': [0, 7], 'screen_name': 'DerZ97'}]}",4,0,11721,304,False,False,,1,2016-11-16 22:17:22,2016-11-16
153,153,799011702385745924,2016-11-16 22:10:09,Hier mein heutiges ZIB 2 Interview bei Armin Wolf zum Nachschauen: https://t.co/m7FZ9v719E,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/39AdHDO9D', 'indices': [67, 90], 'url': 'https://t.co/m7FZ9v719E', 'display_url': 'fb.me/39AdHDO9D'}], 'hashtags': [], 'user_mentions': []}",30,10,11721,304,False,False,,0,2016-11-16 22:10:09,2016-11-16
154,154,798951802091798532,2016-11-16 18:12:08,I posted a new photo to Facebook https://t.co/meXtUGcvK1,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/5pKF215QU', 'indices': [33, 56], 'url': 'https://t.co/meXtUGcvK1', 'display_url': 'fb.me/5pKF215QU'}], 'hashtags': [], 'user_mentions': []}",16,2,11721,304,False,False,,0,2016-11-16 18:12:08,2016-11-16
155,155,798937448097128449,2016-11-16 17:15:05,Heute Abend bin ich Interviewgast in der ZiB2 im ORF. Bitte einschalten! https://t.co/V3uCBL5HTJ,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/2n8k5bZPe', 'indices': [73, 96], 'url': 'https://t.co/V3uCBL5HTJ', 'display_url': 'fb.me/2n8k5bZPe'}], 'hashtags': [], 'user_mentions': []}",36,13,11721,304,False,False,,0,2016-11-16 17:15:05,2016-11-16
156,156,798928363184386048,2016-11-16 16:38:59,Interviewaufnahmen für Radio Klassik Stephansdom :-) https://t.co/GoQtOEk5G4,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/877rAVcna', 'indices': [53, 76], 'url': 'https://t.co/GoQtOEk5G4', 'display_url': 'fb.me/877rAVcna'}], 'hashtags': [], 'user_mentions': []}",18,5,11721,304,False,False,,0,2016-11-16 16:38:59,2016-11-16
157,157,798916868492775424,2016-11-16 15:53:19,Interview mit der Tiroler Tageszeitung :) https://t.co/YMdAXETdEH,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8khxuO8Sf', 'indices': [42, 65], 'url': 'https://t.co/YMdAXETdEH', 'display_url': 'fb.me/8khxuO8Sf'}], 'hashtags': [], 'user_mentions': []}",19,0,11721,304,False,False,,0,2016-11-16 15:53:19,2016-11-16
158,158,798906679408623616,2016-11-16 15:12:49,Im Gespräch mit der Nachrichtenagentur Reuters :) https://t.co/WO5MvUvFui,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/7MySzu3bH', 'indices': [50, 73], 'url': 'https://t.co/WO5MvUvFui', 'display_url': 'fb.me/7MySzu3bH'}], 'hashtags': [], 'user_mentions': []}",16,0,11721,304,False,False,,0,2016-11-16 15:12:49,2016-11-16
159,159,798882977862320132,2016-11-16 13:38:39,"Interview für die französische Wochenzeitschrift ""Valeurs Actuelles"" :) https://t.co/gLVXBi3S0m","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/5t1ZcXpZz', 'indices': [72, 95], 'url': 'https://t.co/gLVXBi3S0m', 'display_url': 'fb.me/5t1ZcXpZz'}], 'hashtags': [], 'user_mentions': []}",15,1,11721,304,False,False,,0,2016-11-16 13:38:39,2016-11-16
160,160,798861709645594624,2016-11-16 12:14:08,"Besuch im Büro von einer Delegation von russischen Touristikern und Kulturexperten.
Es kommen viele russische... https://t.co/cZqg674Di9","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/2zSwSjnSJ', 'indices': [113, 136], 'url': 'https://t.co/cZqg674Di9', 'display_url': 'fb.me/2zSwSjnSJ'}], 'hashtags': [], 'user_mentions': []}",22,4,11721,304,False,False,,0,2016-11-16 12:14:08,2016-11-16
161,161,798861513796845568,2016-11-16 12:13:21,"Hier ein Bericht vom gestrigen ""Ladies Business Lunch"" in Salzburg: https://t.co/BPvKtAuaSF","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1gibg8K3i', 'indices': [68, 91], 'url': 'https://t.co/BPvKtAuaSF', 'display_url': 'fb.me/1gibg8K3i'}], 'hashtags': [], 'user_mentions': []}",13,0,11721,304,False,False,,0,2016-11-16 12:13:21,2016-11-16
162,162,798822423432818689,2016-11-16 09:38:01,"Eine interessante Analyse! Gut möglich, dass Haselsteiners Kampagne nach hinten losgehen könnte ,-) https://t.co/4IBLJxlsHc","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/UC8E0GDo', 'indices': [100, 123], 'url': 'https://t.co/4IBLJxlsHc', 'display_url': 'fb.me/UC8E0GDo'}], 'hashtags': [], 'user_mentions': []}",49,12,11721,304,False,False,,0,2016-11-16 09:38:01,2016-11-16
163,163,798796168343916544,2016-11-16 07:53:42,"""Salzburg heute""-Bericht vom gestrigen ""Ladies Business Lunch"": https://t.co/I5q59rSpSL","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1zAxU3zDR', 'indices': [64, 87], 'url': 'https://t.co/I5q59rSpSL', 'display_url': 'fb.me/1zAxU3zDR'}], 'hashtags': [], 'user_mentions': []}",12,2,11721,304,False,False,,0,2016-11-16 07:53:42,2016-11-16
164,164,798594340998107136,2016-11-15 18:31:42,"""Salzburger Nachrichten""-Interview beim heutigen ""Ladies Business Lunch"" in Salzburg.

Den SN-Artikel gibt es... https://t.co/qwMkg58L20","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/2u5UKBo5X', 'indices': [113, 136], 'url': 'https://t.co/qwMkg58L20', 'display_url': 'fb.me/2u5UKBo5X'}], 'hashtags': [], 'user_mentions': []}",25,4,11721,304,False,False,,0,2016-11-15 18:31:42,2016-11-15
165,165,798551287419830273,2016-11-15 15:40:37,"Bilder vom heutigen ""Ladies Business Lunch"" in Salzburg. Herzlichen Dank für die großartige Unterstützung :)","{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",31,7,11721,304,False,False,,0,2016-11-15 15:40:37,2016-11-15
166,166,798468255102795776,2016-11-15 10:10:41,"Vielen Dank für über 290.000 ""Gefällt mir"" :-) https://t.co/U8srFepfrT","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/2vY1oEUXt', 'indices': [47, 70], 'url': 'https://t.co/U8srFepfrT', 'display_url': 'fb.me/2vY1oEUXt'}], 'hashtags': [], 'user_mentions': []}",45,8,11721,304,False,False,,0,2016-11-15 10:10:41,2016-11-15
